precipitation,temp_max,temp_min,wind,temp_range,weather_label,weather
0.0,9.060176358653466,2.0523879890376238,2.128141086922772,7.0077883696158425,0,drizzle
0.0,2.4400792766515718,-1.5690476672809623,1.1436507775730131,4.009126943932532,0,drizzle
0.0,4.234871907035744,-0.03002328962986489,1.8050038816049776,4.264895196665609,0,drizzle
0.0,18.694938547571322,9.636786524506439,2.5,9.058152023064883,0,drizzle
0.0,20.348702909017813,6.091760512717427,4.2122368951442555,14.256942396300385,0,drizzle
0.0,24.191209612107535,10.808790387892465,2.765935379372057,13.38241922421507,0,drizzle
0.0,7.61099775428864,0.9989095850448564,1.775823661512433,6.612088169243783,0,drizzle
0.0,3.3000000000000007,-1.1331607866251527,1.2613124156039874,4.4331607866251534,0,drizzle
0.0,10.403306800624415,3.4370075562493483,3.927181057874909,6.966299244375066,0,drizzle
0.0,7.857200638341796,1.0252474718682212,1.8773177221578583,6.831953166473576,0,drizzle
0.0,11.23230495094219,2.1164830269539623,2.499779632344755,9.115821923988227,0,drizzle
0.0,23.865557641934206,11.05142744375337,2.318545885112349,12.814130198180838,0,drizzle
0.0,29.539003020830066,15.321993958339867,2.8988267882015237,14.217009062490199,0,drizzle
0.0,23.9,11.665639064481075,1.9229072903459496,12.234360935518923,0,drizzle
0.0,25.179575978790844,11.933621931070238,3.190494691410684,13.245954047720605,0,drizzle
0.0,24.998336974339193,11.531489525633255,2.378452641024228,13.466847448705938,0,drizzle
0.0,23.015741020255426,14.4,3.389849191186793,8.615741020255426,0,drizzle
0.0,27.292526414220934,13.646263207110465,1.8922679246871035,13.646263207110465,0,drizzle
0.0,5.605721510384578,2.1998046911812725,2.017652803200551,3.4059168192033047,0,drizzle
0.0,5.840103784626315,-2.3322917254421043,1.5102431045350877,8.172395510068421,0,drizzle
0.0,29.58983582328264,14.306780868927873,1.8813561737855744,15.283054954354768,0,drizzle
0.0,25.842457079076574,12.667750684140053,2.266124657929974,13.174706394936521,0,drizzle
0.0,12.975062629583366,5.0,3.8947119039165212,7.975062629583366,0,drizzle
0.0,22.603334899684455,9.965294394061962,1.7,12.638040505622492,0,drizzle
0.0,18.318538421915513,10.120499742450836,2.606179473971838,8.198038679464679,0,drizzle
0.0,3.427835526540232,-0.9721644734597668,1.976757176992685,4.4,0,drizzle
0.0,16.020527511514736,7.982110046058938,2.5577981734438295,8.038417465455797,0,drizzle
0.0,31.6882879920868,16.09745391132322,2.105601395088921,15.590834080763582,0,drizzle
0.0,1.4825695482828714,-0.6869476246097435,1.9173895249219488,2.1695171728926157,0,drizzle
0.0,17.790522347072557,13.464133779207078,2.522630586768139,4.326388567865479,0,drizzle
0.0,16.208807621479544,4.310994591303045,4.096704609718364,11.897813030176499,0,drizzle
0.0,2.631245359718342,-0.9480103090268948,1.9696020618053791,3.5792556687452395,0,drizzle
0.0,23.730714503026157,11.438376959222246,1.869220818732029,12.292337543803914,0,drizzle
0.0,21.68433274997373,12.69224931246904,1.8473335000075057,8.99208343750469,0,drizzle
0.0,23.9,12.059104914938656,1.9673321715509982,11.84089508506134,0,drizzle
0.0,6.565709431106425,-2.580489945198458,1.4895270459290493,9.146199376304885,0,drizzle
0.0,4.596471615898443,0.9742869621623944,2.0536974422893417,3.6221846537360483,0,drizzle
0.0,11.94329821502238,5.24329821502238,1.4778819804525112,6.699999999999999,0,drizzle
0.0,25.537663789432536,12.623810342756816,1.8580086207837812,12.91385344667572,0,drizzle
0.0,15.457434186988774,4.055527623576183,4.0365947349591025,11.401906563412592,0,drizzle
0.0,24.108316533528352,13.3,2.26126956868481,10.808316533528352,0,drizzle
0.0,6.843680119248377,-2.412639761503245,1.853120008517741,9.256319880751622,0,drizzle
0.0,8.964757460641401,1.8424664134110849,2.051805968513122,7.122291047230318,0,drizzle
0.0,25.466497695842776,13.422377112144126,2.822377112144125,12.044120583698648,0,drizzle
0.0,12.60043174203389,5.878257491148767,4.268956048760828,6.722174250885124,0,drizzle
0.0,28.71063808632725,15.434553140718542,3.28272342964073,13.276084945608712,0,drizzle
0.0,22.88093536439473,15.0,2.6809516074724877,7.880935364394732,0,drizzle
0.0,12.8,5.720766178702924,4.437903207744391,7.079233821297077,0,drizzle
0.0,25.6,13.024571314695432,2.4245713146954304,12.575428685304571,0,drizzle
0.0,3.3000000000000007,-1.0999999999999996,1.3608907319379873,4.4,0,drizzle
0.0,10.697194137511074,3.0478956031333055,2.1633812852282794,7.649298534377769,0,drizzle
0.0,26.980085262572914,13.676386889792614,2.1354196653110824,13.303698372780298,0,drizzle
0.0,24.270123108119837,9.841581432392555,3.6324431892314126,14.428541675727281,0,drizzle
0.0,24.09576212505744,14.565947931786848,3.4957621250574435,9.529814193270592,0,drizzle
0.0,23.057011250366088,13.3,1.9520621324606147,9.757011250366087,0,drizzle
0.0,19.13254748750476,9.310849162501588,2.040523107953824,9.821698325003172,0,drizzle
0.0,3.3000000000000007,-1.0999999999999996,1.845871758635132,4.4,0,drizzle
0.0,28.28370618170202,13.435290821727577,2.3733035054638383,14.848415359974442,0,drizzle
0.0,5.932512109121339,-3.816256054560668,1.7390953124077597,9.748768163682008,0,drizzle
0.0,25.183379359336556,12.383379359336555,2.1256034570243845,12.8,0,drizzle
0.0,25.8689285446455,12.810677640569256,1.8495146527013975,13.058250904076242,0,drizzle
0.0,26.128645235059313,12.771354764940687,2.6038826845346703,13.357290470118626,0,drizzle
0.0,29.75544467079571,15.89620389232976,3.377722335397855,13.859240778465951,0,drizzle
0.0,12.278552812447007,2.498042357927246,2.722723323852396,9.780510454519762,0,drizzle
0.0,26.31740987130759,12.408685524741315,2.395657237629342,13.908724346566272,0,drizzle
0.0,19.4,9.806809691535438,2.242412922047251,9.59319030846456,0,drizzle
0.0,26.077694839604632,12.82230516039537,2.613146392799158,13.25538967920926,0,drizzle
0.0,14.04767915647438,5.881193291559091,2.426702827016942,8.16648586491529,0,drizzle
0.0,12.972300963158927,4.866492984990674,2.3029039890841263,8.105807978168253,0,drizzle
0.0,23.555624236731777,13.3,2.098713010803464,10.255624236731776,0,drizzle
0.0,23.9,11.851405963751464,2.265845183465842,12.048594036248534,0,drizzle
0.0,19.4,9.489650962543456,1.8195346167246065,9.910349037456543,0,drizzle
0.0,3.3000000000000007,-1.1796234794241194,1.2071059406718616,4.479623479424119,0,drizzle
0.0,27.479199274386538,13.404217060415558,2.0041459162994757,14.07498221397098,0,drizzle
0.0,9.177077341781757,2.0585706775999215,1.934805331345469,7.118506664181836,0,drizzle
0.0,13.5953105685958,3.267474133579273,1.5317701895319331,10.327836435016525,1,fog
0.0,12.373884190860867,6.498512254481155,4.60210366528195,5.875371936379711,1,fog
0.0,15.46800641018108,6.447012286180403,1.7109994658182435,9.020994124000676,1,fog
0.0,9.602797094110922,2.9689975784257676,2.8013985470554608,6.633799515685154,1,fog
0.0,7.800000000000001,1.0131412479039374,2.662441704736006,6.7868587520960615,1,fog
0.0,26.436850568445564,14.146248762429654,1.4906018060159132,12.290601806015912,1,fog
0.0,24.90606383080459,13.3,2.326515957701148,11.60606383080459,1,fog
0.0,9.360463498823584,1.6604634988235834,3.8071884547593484,7.7,1,fog
0.0,12.957114648957642,2.3692724689033486,1.3190382163192143,10.587842180054293,1,fog
0.0,16.425586780824545,3.6255867808245457,2.3341157077660615,12.8,1,fog
0.0,15.315195377341114,8.9,2.842691749574343,6.415195377341113,1,fog
0.0,12.445500043658594,4.549916586625912,1.3908332605690108,7.895583457032681,1,fog
0.0,14.847498750304753,5.514599300170661,6.55729965008533,9.332899450134091,1,fog
0.0,16.182166015248274,8.918674094374607,2.7,7.2634919208736655,1,fog
0.0,15.103281569847043,9.804860616725625,2.8645201121319315,5.298420953121418,1,fog
0.0,23.3,11.17630502625802,1.8360190641411263,12.12369497374198,1,fog
0.0,15.820466872165854,5.883997128491796,2.5745878974696232,9.93646974367406,1,fog
0.0,16.125532413939716,6.938878369972597,2.129981065950676,9.186654043967117,1,fog
0.0,25.98499677654931,13.3,2.4,12.684996776549307,1,fog
0.0,26.725193739506942,17.325193739506943,3.992089486251578,9.399999999999999,1,fog
0.0,25.788554762090502,13.9410861911077,2.3868671427457,11.847468570982802,1,fog
0.0,12.438972901982549,5.145090690489406,1.8,7.293882211493144,1,fog
0.0,7.6552911807279,5.39844128744243,1.605168172116861,2.2568498932854686,1,fog
0.0,15.712207031609186,4.165677315784074,1.753135463156815,11.54652971582511,1,fog
0.0,3.484095901313351,-0.045586537881593614,1.3325080972880852,3.5296824391949464,1,fog
0.0,21.498827108351975,10.398827108351973,2.053799068951255,11.100000000000001,1,fog
0.0,9.233055734423452,2.6948018683797104,1.1547817332554677,6.538253866043741,1,fog
0.0,24.373437287408787,13.27343728740879,2.1927556238387607,11.099999999999998,1,fog
0.0,20.345640975243345,14.777710592112033,1.206520139320478,5.567930383131314,1,fog
0.0,20.93852176352938,10.142799887764866,3.335408705411751,10.795721875764514,1,fog
0.0,7.451816531106797,1.474704814245575,2.6409627610462594,5.977111716861222,1,fog
0.0,27.204169047223438,14.197915476388282,6.202084523611719,13.006253570835156,1,fog
0.0,16.36338285242338,8.15374858480042,2.6561028579294366,8.209634267622963,1,fog
0.0,8.519677867758347,1.3589060584294765,0.8627651050738128,7.160771809328868,1,fog
0.0,9.415210446049274,1.7000000000000002,3.7822544796091795,7.715210446049275,1,fog
0.0,12.2,5.041086743854283,1.7813242073389626,7.158913256145716,1,fog
0.0,5.098411927692677,1.7000000000000002,1.6179900602561028,3.3984119276926767,1,fog
0.0,14.137713493187729,1.9512722229376447,1.4216103175625208,12.186441270250084,1,fog
0.0,21.7,13.204779994495741,2.404476472207135,8.495220005504258,1,fog
0.0,16.481247504155863,8.181247504155861,1.6306822719716618,8.3,1,fog
0.0,20.66197628052096,11.761976280520958,3.2904940701302396,8.900000000000002,1,fog
0.0,23.574198436056832,13.84946562403789,4.149757101835405,9.724732812018944,1,fog
0.0,15.87461333235306,8.629535998823673,2.7,7.245077333529388,1,fog
0.0,25.957297961350033,14.086055514970068,2.5714595922700063,11.871242446379963,1,fog
0.0,14.978651343168515,8.322335540420143,2.6660197376717734,6.656315802748371,1,fog
0.0,9.567960338167566,2.9399669484729722,2.783980169083783,6.627993389694595,1,fog
0.0,26.077432640331597,14.92327097712743,2.2135404158010417,11.15416166320417,1,fog
0.0,18.611686608365346,11.780635066713229,1.9475793833391537,6.831051541652116,1,fog
0.0,21.48696648401824,11.36738756849316,2.8119521632420197,10.119578915525082,1,fog
0.0,18.472892820857787,11.578753193974963,1.9223441492468705,6.894139626882824,1,fog
0.0,25.890199968786106,13.3,2.4,12.590199968786106,1,fog
0.0,13.627495911548728,9.306353229396759,2.524773098950116,4.321142682151969,1,fog
0.0,26.1,13.905153553707144,2.328805464269748,12.194846446292857,1,fog
0.0,9.05559983081104,2.267261443021612,4.982061499417933,6.788338387789428,1,fog
0.0,7.2086360931778515,3.2769704181923904,1.910075442040829,3.9316656749854637,1,fog
0.0,7.2696435843041485,0.8553598091152148,2.553570943797234,6.4142837751889346,1,fog
0.0,27.098794187552144,17.698794187552146,4.076998678989123,9.399999999999999,1,fog
0.0,8.279635598840516,0.5999999999999996,3.947052556985339,7.679635598840516,1,fog
0.0,12.2,5.941006642412107,1.3722697079944963,6.258993357587892,1,fog
0.0,25.651952709363947,16.251952709363948,2.9037816390539595,9.4,1,fog
0.0,8.878408788003942,1.1784087880039422,3.894834765817465,7.7,1,fog
0.0,15.6489170803255,6.6412995036094,1.748917080325501,9.0076175767161,1,fog
0.0,24.6949695250701,14.9899390501402,4.006707299906534,9.705030474929899,1,fog
0.0,8.358362104282755,1.7583621042827549,2.6526528229219437,6.6000000000000005,1,fog
0.0,23.109477943098984,12.009477943098982,2.003921121946009,11.100000000000001,1,fog
0.0,13.754473628323542,8.9,2.7867703298475948,4.854473628323541,1,fog
0.0,7.439102840638423,3.100747632801313,2.019551420319212,4.338355207837111,1,fog
0.0,20.44694516668877,9.63048994116867,1.3384149901947784,10.816455225520098,1,fog
0.0,7.497206031908817,0.5999999999999996,4.109471904739706,6.8972060319088175,1,fog
0.0,7.800000000000001,1.7498344107492487,2.581878396091182,6.050165589250751,1,fog
0.0,14.4,4.4,1.9873063073132355,10.0,1,fog
0.0,26.1,13.988445907285662,2.5251719831428474,12.111554092714341,1,fog
0.0,23.853449884438096,12.753449884438096,2.0509408775740265,11.1,1,fog
0.0,16.18610609528701,5.7842776506143085,2.6143510158811676,10.401828444672699,1,fog
0.0,15.519779173752207,8.504783821028633,1.4365225473524221,7.014995352723574,1,fog
0.0,20.358455739579146,9.67698852603843,2.751119671875571,10.681467213540714,1,fog
0.0,21.064715626299787,9.562308119020988,3.385886250519914,11.502407507278797,1,fog
0.0,16.80666120602695,7.593338793973054,1.3642419278206315,9.213322412053895,1,fog
0.0,15.554930772079242,10.0,2.8893954757833513,5.554930772079242,1,fog
0.0,6.804181511835113,1.0556468605991904,2.7171551162546925,5.7485346512359214,1,fog
0.0,18.9,13.864138144854975,1.0059769758575041,5.035861855145024,1,fog
0.0,14.878306102388994,4.4,2.5726422533627638,10.478306102388993,1,fog
0.0,11.526986918827173,6.7730130811728255,1.238816992620652,4.753973837654348,1,fog
0.0,15.385972931065412,6.7,1.7356711781557648,8.685972931065411,1,fog
0.0,17.79592182045933,10.504078179540668,1.1625241328525449,7.291843640918664,1,fog
0.0,23.500535404742585,14.82754854183709,2.309123357863187,8.672986862905496,1,fog
0.0,15.664388710345822,6.729267595611738,1.7526816721011274,8.935121114734084,1,fog
0.0,22.87528709841915,11.775287098419149,2.131661582680464,11.100000000000001,1,fog
0.0,28.857309620206305,12.819404718088045,2.2271666053232604,16.03790490211826,1,fog
0.0,21.30822858769666,10.20822858769666,1.8094649358043937,11.100000000000001,1,fog
0.0,25.767155070858195,13.3,2.3608417730421407,12.467155070858196,1,fog
0.0,7.7583832194749025,0.5999999999999996,2.693063869912484,7.158383219474901,1,fog
0.0,7.800000000000001,5.317821596143205,1.660466800826456,2.4821784038567944,1,fog
0.0,12.159911983566591,4.979955991783296,1.7872447220439154,7.179955991783294,1,fog
0.0,15.543334223546443,8.356665776453557,2.7188885921511856,7.1866684470928845,1,fog
0.0,18.9,13.490195935950187,1.068300677341636,5.409804064049812,1,fog
0.0,24.95728681092386,14.4,3.6569509187681835,10.557286810923863,1,fog
0.0,5.75948781514688,-1.987892604883708,5.253434117588734,7.747380420030588,1,fog
0.0,21.7,13.636288028648073,2.277562344515273,8.063711971351927,1,fog
0.0,27.720875418498196,13.911635967867914,6.451128934954765,13.80923945063028,1,fog
0.0,17.688681089553363,10.692765758705532,1.6515747860711487,6.99591533084783,1,fog
0.0,18.11004025225074,11.05096763963744,1.85637095495468,7.059072612613301,1,fog
0.0,8.500880206956817,0.7299813103838213,3.893651655140509,7.770898896572994,1,fog
0.0,8.800767354298305,3.285220535417359,2.0180422992184903,5.515546818880944,1,fog
0.0,14.84526858386414,4.4,2.448422861288046,10.445268583864138,1,fog
0.0,15.661263993236473,6.626483208116232,1.7612639932364738,9.03478078512024,1,fog
0.0,9.84104262628233,3.167535521901943,2.920521313141166,6.673507104380389,1,fog
0.0,15.698259534807576,8.41791144176909,2.7,7.2803480930384845,1,fog
0.0,12.8,7.679458773371222,2.628203457257131,5.120541226628779,1,fog
0.0,12.693536273732168,4.095183498157695,0.977439543779723,8.59835277557447,1,fog
0.0,11.374323773195055,4.823954922210541,1.5251844254922575,6.550368850984515,1,fog
0.0,7.684100843560358,2.3750364263879806,2.2772661042930946,5.309064417172378,1,fog
0.0,26.095252571000337,14.983858741401145,2.2028484573997984,11.111393829599194,1,fog
0.0,16.539811716941717,6.993691161544287,1.523785303073428,9.54612055539743,1,fog
0.0,12.16756925415227,4.086009042896392,1.0976144686342266,8.081560211255876,1,fog
0.0,13.662162770448589,8.519902033261396,1.5882064803709983,5.142260737187195,1,fog
0.0,6.1452856644048275,2.245285664404829,1.4385624781771125,3.8999999999999995,1,fog
0.0,17.165378662801782,3.9000000000000004,1.7692426743964353,13.265378662801782,1,fog
0.0,21.888508054054626,10.85930167813312,2.5424761744470965,11.029206375921506,1,fog
0.0,26.1,13.77189343011252,2.4857988054750035,12.328106569887481,1,fog
0.0,8.577874523711941,2.251916349141294,2.7249128932208504,6.325958174570648,1,fog
0.0,20.03544861039477,11.135448610394768,3.0772714370423415,8.900000000000002,1,fog
0.0,5.878434445857019,-2.808129298423456,5.5246894229789145,8.686563744280475,1,fog
0.0,11.207191802652478,4.5656600586447365,1.57076587200387,6.6415317440077395,1,fog
0.0,25.85262618622393,13.855777609692645,2.550525237244786,11.996848576531287,1,fog
0.0,26.880941402515163,13.59502230761684,2.573542533892258,13.285919094898325,1,fog
0.0,3.460272805668364,-1.5879206383510205,1.0280198404122447,5.048193444019386,1,fog
0.0,20.71492444865418,11.752238385751898,3.1477616142481004,8.962686062902282,1,fog
0.0,23.23835714615192,11.1,2.866478992759502,12.138357146151922,1,fog
0.0,19.382659757631522,10.006502590888179,1.4043350605921192,9.376157166743342,1,fog
0.0,16.1,6.1,2.5621527905677057,10.000000000000002,1,fog
0.0,24.69875396660576,15.289625298927145,2.4273860030358403,9.409128667678614,1,fog
0.0,15.795019994602175,3.005921814746838,1.5722745449638342,12.789098179855335,1,fog
0.0,16.075030983525405,7.745068163755885,1.7,8.329962819769518,1,fog
0.0,25.70866427673738,13.22097143510009,2.390121429387511,12.487692841637287,1,fog
0.0,15.594373913254799,4.186718944061644,1.7573437888123287,11.407654969193155,1,fog
0.0,25.158204654603757,13.3,2.38955116365094,11.858204654603758,1,fog
0.0,3.1798702225284554,-0.3959070164823846,1.2587564175826558,3.575777239010839,1,fog
0.0,28.57746815113213,12.477468151132129,2.2,16.1,1,fog
0.0,15.935667727315042,7.438469000093092,1.7,8.49719872722195,1,fog
0.0,25.739770301684743,14.792977852707555,2.5345036912154075,10.946792448977188,1,fog
0.0,30.17903670004406,14.455223964762896,3.102849435325216,15.723812735281161,1,fog
0.0,10.991368748667885,5.016421322432375,4.4166316174903395,5.974947426235509,1,fog
0.0,15.473770885676732,6.7,1.7210381857205446,8.773770885676731,1,fog
0.0,26.054396948475656,14.299673286646442,2.581758779390262,11.754723661829216,1,fog
0.0,27.50334781717845,15.828239188340067,5.313391268713804,11.675108628838382,1,fog
0.0,18.173370727963384,9.873370727963383,1.3230235040066578,8.3,1,fog
0.0,8.791036458887783,1.8162720177259137,2.8351413353028794,6.974764441161868,1,fog
0.0,29.84939814766526,15.485683551510714,2.8701633983519477,14.363714596154544,1,fog
0.0,7.2673774903450195,0.7235253989658696,2.6,6.543852091379151,1,fog
0.0,9.017437964854178,1.3139934861927136,2.9245424937239606,7.703444478661467,1,fog
0.0,7.7297597901434365,2.858533508213803,2.164879895071718,4.8712262819296335,1,fog
0.0,21.54270914974188,12.12850415897358,2.771495841026418,9.4142049907683,1,fog
0.0,14.018417010747957,3.6129850846676588,1.680755315858736,10.405431926080297,1,fog
0.0,25.839920260704226,16.439920260704227,3.049029292362356,9.4,1,fog
0.0,17.371908549408744,11.322469887470138,1.010112267612279,6.049438661938604,1,fog
0.0,15.734570889783996,6.742053403057499,1.6747679581655008,8.992517486726495,1,fog
0.0,11.871066044605032,5.591647523480503,1.389709260562264,6.279418521124527,1,fog
0.0,18.263618496817905,10.043657803818515,1.336381503182097,8.219960692999388,1,fog
0.0,15.708092130438786,5.797162100793606,2.2356279881419288,9.91093002964518,1,fog
0.0,19.722521763961808,12.699388213833956,2.0587515545687007,7.023133550127853,1,fog
0.0,7.110516341293909,0.5999999999999996,2.61626975612838,6.510516341293911,1,fog
0.0,18.164259657463692,9.213357029012577,2.691516228591481,8.950902628451116,1,fog
0.0,24.408016252899294,13.330728969447296,2.202672084299765,11.077287283451996,1,fog
0.0,7.246791501326928,-0.9543752254632771,5.51286460212194,8.201166726790207,1,fog
0.0,7.422385288240134,-0.09229363822642078,1.8188990058936474,7.514678926466555,1,fog
0.0,15.693600216371248,4.7182407356622456,2.68127995672575,10.975359480709002,1,fog
0.0,21.641973435122246,12.17362428869193,2.7263757113080707,9.468349146430315,1,fog
0.0,15.615398829794842,6.706999468088565,1.7125990425594164,8.908399361706277,1,fog
0.0,10.690541081274963,3.9000000000000004,1.0260134555776825,6.790541081274963,1,fog
0.0,16.927771088168015,8.627771088168014,1.5494961657876336,8.3,1,fog
0.0,14.041951218387737,4.4,2.4250502150096005,9.641951218387737,1,fog
0.0,16.478850242923357,8.812562093366896,1.4114265420362815,7.666288149556463,1,fog
0.0,11.236468100739746,1.7000000000000002,3.276638300105678,9.536468100739746,1,fog
0.0,12.166644210171675,0.8121110046234872,1.0696888036987908,11.354533205548186,1,fog
0.0,18.9,13.843812631056842,1.0093645614905262,5.0561873689431565,1,fog
0.0,12.8,7.389035719920457,2.611119748230615,5.410964280079543,1,fog
0.0,26.11622477056011,16.71622477056011,3.85368744785457,9.399999999999999,1,fog
0.0,7.837467027732485,5.61816583162787,1.5954585420930325,2.219301196104613,1,fog
0.0,27.8,12.550142972809397,2.5719375506041118,15.249857027190602,1,fog
0.0,5.628151637840919,-2.986047552409019,5.621175414045428,8.614199190249938,1,fog
0.0,7.069300292105121,0.5999999999999996,2.6237635832536146,6.469300292105121,1,fog
0.0,12.070721128545184,6.229278871454815,1.2882473753222894,5.841442257090369,1,fog
0.0,24.610473818730362,14.820947637460723,4.119368241692851,9.789526181269636,1,fog
0.0,15.879350632808034,8.020649367191966,2.6746044879265423,7.858701265616068,1,fog
0.0,10.358251840276534,3.3248618161210777,4.091641864431988,7.033390024155455,1,fog
0.0,26.1,14.977303529084725,2.2151309806101835,11.122696470915276,1,fog
0.0,9.862927087571776,6.600207072762074,1.3499482318094815,3.2627200148097026,1,fog
0.0,18.942860661949023,10.171427251769117,1.5142848345127444,8.771433410179906,1,fog
0.0,14.4,4.4,2.23429956409473,10.0,1,fog
0.0,21.811797919259725,11.9540445776286,2.6552808322961097,9.857753341631124,1,fog
0.0,26.26549857251725,13.362521682950963,2.4367774605593886,12.90297688956629,1,fog
0.0,12.826739844317597,7.220662606972688,2.603646342406945,5.606077237344909,1,fog
0.0,21.615660714781388,13.848794005402986,2.193975765341528,7.766866709378402,1,fog
0.0,25.04747590314563,15.54820810565931,2.4086319823901152,9.499267797486326,1,fog
0.0,16.580257425067877,3.954428443150965,2.7,12.625828981916912,1,fog
0.0,7.48337933454822,3.0638505545431496,2.04168966727411,4.41952878000507,1,fog
0.0,8.28452255146246,2.7845225514624605,4.10140704077614,5.500000000000001,1,fog
0.0,26.0631017176323,13.3,2.40737965647354,12.763101717632303,1,fog
0.0,16.432312570640793,6.709239712841453,2.6,9.723072857799341,1,fog
0.0,22.23376721081899,11.133767210818991,2.481581521371459,11.1,1,fog
0.0,11.150815257174326,5.050815257174327,1.2046195688340298,6.1,1,fog
0.0,7.985300680932369,0.5999999999999996,3.1817817704241587,7.385300680932369,1,fog
0.0,17.18680209762461,7.869352884233843,2.6304251311015383,9.31744921339077,1,fog
0.0,7.527275361139337,3.027270532383887,2.063637680569668,4.50000482875545,1,fog
0.0,6.6040929281345,2.704092928134502,1.6392906560588443,3.9000000000000004,1,fog
0.0,26.885491486230823,14.357254256884591,6.042745743115411,12.528237229346232,1,fog
0.0,21.050579005245496,12.150579005245493,3.3802316020981977,8.900000000000002,1,fog
0.0,12.999964073502415,1.2272498649560815,1.3181785521365834,11.772714208546333,1,fog
0.0,20.740481594796115,8.777637422306793,2.087614724163108,11.962844172489325,1,fog
0.0,17.30909473503157,7.3388478445856355,1.4,9.970246890445935,1,fog
0.0,25.858580324560016,13.058580324560015,2.4768153512763584,12.8,1,fog
0.0,15.827828376392857,7.201222428064284,1.7,8.626605948328573,1,fog
0.0,25.91006629890077,13.3,2.4379867402198463,12.610066298900769,1,fog
0.0,7.015357903837737,0.9051193012792451,4.1613094085094335,6.110238602558492,1,fog
0.0,13.006933275696138,9.106933275696138,2.662375768055248,3.9000000000000004,1,fog
0.0,13.23020473630194,7.640272981735921,4.731849202469991,5.589931754566019,1,fog
0.0,27.910613761527053,15.711312549171343,2.2,12.199301212355708,1,fog
0.0,22.473934830892123,13.115956553928083,3.816343888149128,9.357978276964042,1,fog
0.0,21.567851117159528,11.982343016498042,2.7077734636964985,9.585508100661484,1,fog
0.0,24.415363115400297,13.358891942367817,2.2051210384667668,11.056471173032481,1,fog
0.0,20.015168181072436,9.4,2.808273553312238,10.615168181072436,1,fog
0.0,7.618897028411848,0.5999999999999996,2.6698161714019744,7.018897028411847,1,fog
0.0,26.34224581384941,16.298930174236464,4.796925276247356,10.043315639612945,1,fog
0.0,12.721441133744882,6.961921511659842,4.654763808143164,5.759519622085039,1,fog
0.0,14.102072031531119,3.785523565032931,1.7068975098534742,10.316548466498187,1,fog
0.0,6.635957006658405,0.5999999999999996,2.768473117255388,6.035957006658405,1,fog
0.0,21.7,12.476448796886315,2.6186915303275544,9.223551203113685,1,fog
0.0,16.153443689303696,5.904039805886454,2.608907281550616,10.249403883417243,1,fog
0.0,9.506477654246098,2.8887313785384157,2.7532388271230497,6.617746275707684,1,fog
0.0,18.844779904621117,12.119679861267077,1.9899599826583847,6.725100043354038,1,fog
0.0,11.371402458058201,3.567985376512592,5.583992688256297,7.803417081545608,1,fog
0.0,25.442805833090844,14.342805833090843,2.2,11.1,1,fog
0.0,6.739932660080319,0.5999999999999996,2.6836486072581236,6.139932660080319,1,fog
0.0,15.985638421701823,5.985638421701822,2.1730913933416054,10.000000000000002,1,fog
0.0,16.1,8.233031944750206,1.3535744441998367,7.866968055249797,1,fog
0.0,7.7728687979362885,2.8226093350530945,2.186434398968143,4.950259462883192,1,fog
0.0,25.613183487248627,13.344823856645329,2.4920899076508243,12.2683596306033,1,fog
0.0,9.360012276307316,2.845902572741461,0.9870609899365856,6.514109703565855,1,fog
0.0,21.5863319984691,12.616782672279967,2.64316599923455,8.969549326189131,1,fog
0.0,28.921630580164592,12.827992515507123,2.215268644822067,16.09363806465747,1,fog
0.0,11.354041150461885,5.01337412469624,4.39470817622753,6.340667025765645,1,fog
0.0,18.453543786887348,11.550609144563415,1.918826143070427,6.902934642323933,1,fog
0.0,16.518979942294123,3.528534513978613,1.8238218286737957,12.99044542831551,1,fog
0.0,13.9150428010927,4.4,2.3969914397814605,9.515042801092699,1,fog
0.0,14.652661630898558,8.631602169330705,2.8526356769407126,6.021059461567853,1,fog
0.0,9.141325927537821,2.8000000000000007,2.619164352355569,6.341325927537821,1,fog
0.0,6.768875048451065,3.7720966767996167,1.412522736082012,2.996778371651449,1,fog
0.0,16.24369854742857,7.656301452571432,2.6414819502337665,8.587397094857137,1,fog
0.0,19.834460198594023,12.198504441752448,1.8,7.635955756841577,1,fog
0.0,16.071812251674537,8.866174702009443,2.7,7.205637549665093,1,fog
0.0,21.767638811872473,12.051194613880558,2.6729444752510108,9.716444197991915,1,fog
0.0,28.005808889956917,13.20645050456504,2.7690307063910544,14.799358385391876,1,fog
0.0,5.600451722742191,1.7004517227421916,1.2001976286997085,3.8999999999999995,1,fog
0.0,30.59058314380694,14.996300520781297,3.4104258050708927,15.594282623025641,1,fog
0.0,9.055766100475534,2.344791224312643,0.9333704883192118,6.71097487616289,1,fog
0.0,12.2,5.845886156698562,1.4155062924097448,6.3541138433014375,1,fog
0.0,6.193898259199871,0.721515394258657,2.7668594379294564,5.472382864941213,1,fog
0.0,21.534612129745152,12.124823695338705,2.7751763046612945,9.409788434406448,1,fog
0.0,25.7236740508716,13.3,2.4,12.4236740508716,1,fog
0.0,14.061523578868261,7.695598548841104,2.6450544135310095,6.365925030027159,1,fog
0.0,7.9512695790909635,1.177495649090896,0.8516637660605979,6.7737739300000674,1,fog
0.0,21.201087740030815,9.455138767289533,1.322974486370639,11.745948972741278,1,fog
